GDP（现价美元）,NY.GDP.MKTP.CD,澳大利亚,AUS,149679108635.098,176557529316.15,193684210526.316,176929340196.537,193232204310.813,180215540385.058,182032736429.771,189113287453.679,235787252619.325,299474798469.18,310944978838.015,325641629385.449,325313389217.873,312028527262.507,322874437910.758,368022720522.721,401409711684.37,435636249804.351,399325103438.92,388692192004.011,414987125541.669,378488247289.9,394250732524.069,466451368666.278,612871674491.393,693338595699.895,747205750224.618,853441155688.153,1055031652298.47,926283274398.266,1141267760188.09,1388066356092.35,1534425905762.81,1560372473125.21,..
GDP（现价美元）,NY.GDP.MKTP.CD,奥地利,AUT,81861232822.8037,70863106877.484,71103585383.5605,71947277233.032,67821568599.1335,69219621907.4222,98797587381.7035,123869321397.475,133018182770.534,132785154342.174,166062376739.683,173375508073.07,194608183696.469,189921096652.076,203044926876.28,240457622492.152,236720496490.772,212323463750.141,217683626056.025,216725261027.062,196421706283.398,196953628635.347,212970685111.989,260721478555.305,299870270001.8,314641160523.305,334292246560.363,386439116524.953,427627368047.362,397570327085.094,389656071767.183,429099514393.36,407575161127.056,428321897648.215,..
GDP（现价美元）,NY.GDP.MKTP.CD,阿塞拜疆,AZE,..,..,..,..,..,..,..,..,..,..,8858006035.91566,8792365810.5094,4991350457.5425,3973027396.65195,3313739673.54738,3052467522.36104,3176749593.11788,3962710163.11167,4446396217.63265,4581222442.45783,5272617196.04517,5707618246.56848,6236024951.20423,7275766111.24309,8680511918.49357,13245421880.834,20982270733.2484,33050343782.7759,48852482960.0779,44291490420.5026,52902703376.1056,65951627200.2026,68730906313.6456,73560484384.9586,..
GDP（现价美元）,NY.GDP.MKTP.CD,巴哈马,BHS,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,4961119000,5353524000,6019972000,6327552000,6516651000,6957996000,6949317000,7094413000,7706222000,7965588000,8318996000,8246650000,7820420000,7910000000,7931000000,8219000000,8420000000,..
GDP（现价美元）,NY.GDP.MKTP.CD,巴林,BHR,3072698345.80565,3467819352.78404,3645744805.68489,3735106510.87238,3905585155.0076,3651861912.27732,3052393636.4318,3392021222.52906,3702393658.68843,3863564047.18578,4229787378.87456,4616223477.21288,4751063992.46825,5200266050.40256,5567553552.34054,5849468115.18505,6101861655.74214,6349202600.38155,6183941092.316,6621186419.4161,9063147900.87911,8976446419.94569,9632411109.08315,11075116593.9503,13150516509.0487,15969151305.8362,18505545360.2489,21730577940.9027,25711151182.4594,22938462111.2991,25713544824.9449,29044378131.6823,30756789965.8507,32890110533.0908,..
GDP（现价美元）,NY.GDP.MKTP.CD,孟加拉国,BGD,18114645161.2903,19762945710.3026,18087000000,17155798869.2788,19670160943.9185,21613230769.2308,21160234383.6785,23781404932.2913,25638749373.0508,26825240347.4086,30128776344.9379,30957444766.9844,31708863729.6566,33166530060.9539,33768661427.1044,37939752959.0613,40666015641.7747,42318798536.6116,44091754147.5771,45694072379.3677,47124925462.1348,46987842846.553,47571130071.3913,51913661485.3195,56560744012.2303,60277560975.6098,71819088743.2996,79611888213.148,91631278239.3237,102477791472.39,115279077465.226,128637938711.386,133355744562.539,149990454541.474,..
GDP（现价美元）,NY.GDP.MKTP.CD,巴巴多斯,BRB,860438453.32038,946949724.873939,989409791.650169,1050464828.03944,1144931025.91334,1198180245.50696,1315567052.9401,1448665027.59519,1540893882.55387,1703922714.56329,2023318164.38209,2007109742.66963,1950900000,2046188943.48556,2151295089.19152,2261969772.41831,2411872813.71606,2549296364.67692,2874459180.62627,3012031888.84215,3119500000,3112350000,3168600000,3271200000,3509700000,3891500000,4314050000,4513250000,4541550000,4592650000,4433700000,4368900000,4224850000,..,..
GDP（现价美元）,NY.GDP.MKTP.CD,白俄罗斯,BLR,..,..,..,..,..,..,..,..,..,..,17369598958.1159,17813389815.004,17022180272.211,16280372553.0518,14931599418.4226,13972637603.2102,14756861538.4615,14128412417.193,15222014828.3039,12138485328.6267,12736856485.1068,12354820143.8849,14594925392.9691,17825436034.5366,23141587717.7633,30210091836.8294,36961918858.7385,45275711995.825,60763483146.0674,49208656976.0389,55220932613.958,59734593904.6402,63615445566.8483,71709513654.3393,..
GDP（现价美元）,NY.GDP.MKTP.CD,比利时,BEL,127312375086.219,105128908518.036,92446696803.8142,87516301459.5661,83666987224.239,86596838575.9902,120475908524.472,149963409292.274,162917260010.971,164846533579.034,206113804563.013,211312782752.51,235675876286.073,225577704407.649,245816831926.694,289122605363.985,280791270358.306,254099345963.013,259822627250.5,259666631152.781,237336281555.187,237397315436.242,258390080933.559,318573363431.151,370461343614.386,386944983335.821,410678121494.634,472284546030.008,520109349524.799,485803883922.954,484404271608.088,528237749142.039,498853259612.046,524805525215.191,..
GDP（现价美元）,NY.GDP.MKTP.CD,伯利兹,BLZ,194750000,192900000,179250000,189000000,210900000,209150000,227850000,276550016,314900000,363150016,413049984,444720726.46485,518143678.4859,559759653.31005,580760211.26315,620031771.8577,641271333.3631,654198121.10575,688872472.7248,732607993.76895,831750000,871840755.39675,932676403.18105,990350000,1057850000,1114202700,1217442150,1290542550,1368625150,1336957250,1397113450,1487005600,1573867300,1624294250,..
GDP（现价美元）,NY.GDP.MKTP.CD,贝宁,BEN,1405251843.78221,1291120190.56764,1267778671.52033,1095348199.36832,1051134009.29975,1045712789.8201,1336102026.99646,1562412225.8134,1620246084.77733,1502294413.87362,1959965330.47596,1986437797.87672,1695315185.76863,2274558078.74486,1598075944.85876,2169627138.34967,2361116448.13525,2268301645.09367,2455092688.14767,2488892429.46861,2359122302.69574,2499269391.07586,2807657386.39431,3557229701.84629,4050869967.87842,4358015992.82041,4705087452.182,5511880905.94973,6633463906.71573,6584477484.57378,6561782312.61826,7289779658.41287,7543183758.87361,8307222087.28038,..
GDP（现价美元）,NY.GDP.MKTP.CD,百慕大,BMU,613299968,739100032,785500032,889400000,985699968,1039500032,1173500032,1296499968,1415100032,1501500032,1592400000,1634899968,1679900032,1820359936,1867160064,2030749952,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,5414299000,5895048000,6109928000,5806378000,5744414000,5550771000,5473536000,..,..
GDP（现价美元）,NY.GDP.MKTP.CD,不丹,BTN,135653295.165394,146391639.722864,148934334.038055,165585940.594059,169264991.197183,172217502.021019,201375725.614592,253182453.703704,283855833.333333,275949889.09427,299787275.842376,250045839.929639,250794359.567901,235239570.350935,270801565.189672,303053462.843047,316420860.852385,365964500.137703,376955087.251575,419035810.496981,439158233.199822,476360697.181606,537050133.717342,622026107.771576,702682018.976169,818869145.124717,897672085.632311,1196091805.02316,1258193518.73133,1264758197.96593,1585396256.12316,1820207625.80217,1823692109.61652,1781261412.5445,..
GDP（现价美元）,NY.GDP.MKTP.CD,玻利维亚,BOL,4537487842.57749,5891606676.18271,5594118400.16731,5422656261.71049,6169481549.37482,5377277406.71638,3959379487.6064,4347956298.51327,4597615562.66594,4715978868.21613,4867582620.20708,5343259388.76337,5643864407.82255,5734703452.22129,5981218996.99601,6715164550.84431,7396952081.04662,7925733785.53783,8497499333.04659,8285061618.15839,8397858184.79382,8141513292.12402,7905485216.17852,8082396525.99433,8773451738.91129,9549196255.88892,11451845341.2441,13120183156.7149,16674324634.2373,17339992165.2422,19649631308.1648,23948541156.1194,27035110130.246,30601157742.4023,..
GDP（现价美元）,NY.GDP.MKTP.CD,波斯尼亚和黑塞哥维那,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1255802465.43943,1866572973.11395,2786045391.91109,3671816537.75935,4116699576.17583,4685729738.56209,5505984455.95855,5748990554.79945,6651226179.01829,8370020196.19158,10022840634.9206,10903779487.5056,12550175101.0198,15441062281.3156,18711890353.5051,17264893103.2034,16847493058.8474,18318439121.4727,16906005781.1063,17851326454.4159,..
GDP（现价美元）,NY.GDP.MKTP.CD,博茨瓦纳,BWA,1060889705.11871,1073812403.80662,1014945860.82549,1172230575.57996,1240821849.27576,1114783538.17406,1392602040.14794,1965227085.13155,2644554881.84186,3083822367.10683,3790636664.02546,3942877353.59054,4146464586.61674,4160129177.1556,4259258810.89328,4730599690.73974,4847757703.86629,5020265168.28901,4790481509.17679,5484263050.39562,5788311645.24919,5489646902.56223,5438856515.10063,7511538764.70587,8957491784.92086,9931223489.2589,10126990496.0181,10939028150.7716,11113042239.547,10106837292.66,13746712711.2118,15365212952.7072,14537486274.1538,14784707345.2381,..
GDP（现价美元）,NY.GDP.MKTP.CD,巴西,BRA,235024598984.118,263561088975.615,281682304160.256,203304515490.695,209023912696.764,222942790435.318,268137224729.724,294084112392.657,330397381998.489,425595310000,461951782000,407337832905.405,390566551483.761,438299504406.263,546233380259.659,768951297894.977,839682618644.911,871200342859.687,843827363149.355,586862640399.442,644701831101.394,553582178386.192,504221228974.035,552469288267.793,663760341880.342,882185702547.247,1088916819852.94,1366823994658.72,1653508561457.08,1620188056416.93,2143067871759.89,2476694763271.16,2248780912395.68,2245673032353.76,..
GDP（现价美元）,NY.GDP.MKTP.CD,文莱达鲁萨兰国,BRN,4928824957.9675,4366213849.57637,4264252336.4486,3844723142.45149,3782523088.4628,3523612563.06532,2358592817.12134,2754463437.79677,2690717551.18267,2985467989.54007,3520551724.13793,3701667052.55846,4183548189.07305,4105706151.75145,4087337959.93191,4734020036.68689,5115602836.87943,5197332974.13793,4051147227.53346,4600000000,6001153317.86543,5601090584.36122,5843329101.97699,6557333067.38606,7872333197.25476,9531402829.84859,11470703002.0769,12247694247.2298,14393099068.5859,10732366286.2643,12369708858.9029,16691360399.1059,16953952625.403,16111135788.9616,..
GDP（现价美元）,NY.GDP.MKTP.CD,保加利亚,BGR,20039627960.2947,20056236991.8554,19804095111.9229,16959385509.1278,17411159923.2394,17562123350.1716,20261212466.5553,28429027975.8141,23002458744.8485,21746812560.0739,20726301369.863,10943548723.7608,10371900499.4574,10831999516.8061,9704877673.48824,13069094969.2947,10110256626.4722,11195830236.5819,14631307232.6115,13659823835.2119,13353530517.1247,14303810794.543,16343311506.9812,21101364344.6644,25919754936.1945,29300588272.6637,33649638299.2368,43634648380.0994,53316401914.5913,50161405416.9332,48669060511.7098,55765057234.2695,52588115104.1324,54479873099.8914,..
GDP（现价美元）,NY.GDP.MKTP.CD,布基纳法索,BFA,1928719884.32648,1775842336.50916,1754450097.81998,1600278605.2562,1459880132.91342,1552493197.36986,2036303360.21989,2369834946.42015,2616040480.59295,2615587730.03535,3101300779.23055,3135045586.3077,2240264677.01086,2332018010.60489,1895290638.2992,2379517975.81514,2586550594.09477,2447669100.4972,2804902369.27178,3014665572.20835,2610959139.40963,2812845486.44196,3205592273.18693,4205691121.78985,4838551014.48553,5462709054.77989,5844669738.11104,6755823932.79857,8350710389.31231,8348156389.07694,9209288383.08711,10395757480.2301,10726305449.6118,11582556068.3345,..
GDP（现价美元）,NY.GDP.MKTP.CD,布隆迪,BDI,919726666.666667,969046666.666667,1013222222.22222,1082926304.46477,987143931.166987,1149979285.77347,1201725497.06578,1131466494.01101,1082403219.48787,1113924130.41149,1132101252.51817,1167398478.3459,1083037670.62404,938632612.059308,925030590.280334,1000428393.94934,869033856.317093,972896267.915425,893770806.077641,808077223.365746,870486065.858218,876794723.02267,825394484.361648,784654423.603171,915257323.428255,1117254387.10035,1273180655.19805,1356078300.12373,1611634286.34081,1739781535.88738,2026864414.46871,2355652063.58605,2472384864.14914,2714507030.9757,..
GDP（现价美元）,NY.GDP.MKTP.CD,佛得角,CPV,142246875.536716,139468114.599741,140630758.594899,138476239.366792,132019065.033419,137728155.212661,190651207.999511,235253171.841062,264308140.285149,267448513.108168,306891107.262039,319827058.592875,357160985.327413,490417389.682569,406580652.330537,487148993.533109,501979075.352537,490608657.924976,521910560.524868,592416703.058878,539227052.849166,563024256.736127,620974807.125451,813963933.830773,924318505.851547,971976952.231872,1107890815.24702,1513934037.24782,1789332788.19169,1711816593.14273,1664310632.50516,1864823990.9938,1757304418.79445,1879402553.60154,..
GDP（现价美元）,NY.GDP.MKTP.CD,柬埔寨,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,2533727592.04165,2791435218.71663,3441205624.35628,3506695722.70464,3443413331.62426,3120425502.58253,3517242477.2285,3654031716.26881,3979813387.84404,4284028138.34567,4658246906.65996,5337833255.95698,6293046162.12584,7274424518.55823,8639164917.04058,10351829065.611,10401935531.8291,11242266333.9323,12829541141.0127,14054443213.4639,15238689686.4362,..
GDP（现价美元）,NY.GDP.MKTP.CD,喀麦隆,CMR,6740757493.21907,7636346056.38029,7322913599.92741,7381853864.7487,7801858400.9944,8148223552.07028,10621157923.4974,12302473328.8425,12493286837.0158,11140057045.8904,11151578702.7205,12434368416.0445,11396311478.4471,13532134752.5833,9220471470.99796,8733230556.17332,9732328760.63403,9840553566.22716,9629649715.21001,10486451906.6665,9287367568.79443,9633109256.73606,10879778327.8194,13621738512.2581,15775356736.7645,16587857509.4422,17953066391.1137,20431781120.1785,23322256428.0125,23381142604.4364,23622482954.804,26587310733.5738,26472054176.1664,29567504655.4935,..
GDP（现价美元）,NY.GDP.MKTP.CD,加拿大,CAN,273436840403.695,305748602885.979,313453027478.317,340318889970.789,353887730677.168,362960087879.897,375653832313.782,429021116138.763,506017713496.384,563639358108.108,592014912581.419,608258706467.662,590148092992.471,574833733819.084,575998828353.837,602021276595.745,626950495049.505,651001011122.346,631432423323.222,674325233896.48,739455928893.677,732716942148.76,752531702032.754,887751766469.203,1018385574395.47,1164179473989.7,1310795189078.17,1457872837625.94,1542560728744.94,1370839154047.03,1614072093764.07,1778632046932.59,1821445449562.2,1826768562832.01,..
GDP（现价美元）,NY.GDP.MKTP.CD,开曼群岛,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1012444041.02053,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP（现价美元）,NY.GDP.MKTP.CD,中非共和国,CAF,797048197.065069,694803623.872112,748312391.344694,658679332.649258,637820670.572429,864849836.841362,1122265014.86379,1200991976.20365,1264899288.27967,1233930279.03002,1440711459.411,1377374987.52052,1411917554.45482,1278781259.30117,851174357.309582,1115389673.9125,1007791126.56226,937741512.447574,967338390.360019,999477458.730474,914500331.983723,931833293.75345,991387865.044932,1139754771.91102,1270080228.23241,1350300947.46755,1473721520.69935,1698125679.65188,1985370254.96172,1981728179.49882,1986014759.19785,2195599491.16978,2169706411.47799,1538175744.07775,..
GDP（现价美元）,NY.GDP.MKTP.CD,乍得,TCD,1033002401.82543,876937559.724954,834369860.427317,832415805.956265,919103735.322906,1033069709.99506,1067828247.23579,1163426850.65024,1482597298.88729,1433686309.83641,1738605558.05436,1877137983.02923,1881847671.47122,1463251161.33494,1179837963.95379,1445919894.86249,1607345354.92671,1544689575.99186,1744794532.49364,1534673503.55173,1385058211.50899,1709347776.84243,1987622268.81513,2736666450.54794,4414929142.23367,6646663021.43571,7422102519.56848,8638711756.62818,10351933631.7188,9253484289.67434,10657705072.2884,12156380062.0471,12887072081.6363,13513552424.9049,..
GDP（现价美元）,NY.GDP.MKTP.CD,海峡群岛,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5945677376.61477,6262740656.85164,6439703434.71024,6232906290.4851,6663669064.7482,7332244897.95918,8553643354.08275,8827272727.27273,9676172953.08188,11514605842.3369,..,..,..,..,..,..,..
GDP（现价美元）,NY.GDP.MKTP.CD,智利,CHL,27572307600.4103,32644872979.6923,24339421605.1856,19770402077.0148,19232737055.4021,16486012247.3704,17722536671.3316,20902096531.6075,24640912615.8116,28385038396.7035,31558927517.2188,36424168146.1543,44467946384.2462,47693992626.8649,55154226759.96,71349202308.6423,75769008174.2547,82808986191.6005,79373597080.1017,72995286764.4168,79328640263.7897,72336972322.3931,70984568428.5785,77840186384.8224,100630707851.859,124404150138.162,154671012210.645,173006275030.338,179857806671.501,172323378550.078,217501911333.709,251162316597.843,266259263033.373,277198774856.807,..
GDP（现价美元）,NY.GDP.MKTP.CD,中国,CHN,189400991348.881,194109567421.566,203181343416.893,228454092247.428,257430422884.014,306667904949.769,297831277506.753,270372534122.446,309523098698.397,343974067007.621,356937329023.319,379468645984.927,422660548425.379,440501207081.725,559224201926.097,728007549739.406,856084628929.78,952653115236.503,1019461964545.94,1083278591739.61,1198474937919.3,1324806909018.3,1453827558024.4,1640958734587.31,1931644329934.27,2256902590825.33,2712950885444.1,3494055942162.34,4521827271025.62,4990233518751.65,5930502270312.98,7321891954608.06,8229490030099.96,9240270452046.99,..
GDP（现价美元）,NY.GDP.MKTP.CD,哥伦比亚,COL,33400712095.04,36388389129.3376,38968019453.0773,38729822781.5997,38253120737.9671,34894419525.2204,34942483688.1685,36373312082.6578,39212545681.4333,39540083645.5519,40274204595.2296,41239551378.2482,49279585355.0948,55802540100.9795,81703496603.9934,92507277798.1985,97160111573.337,106659507963.528,98443743190.8491,86186156584.3817,99886577575.5444,98203544965.2678,97933392356.4253,94684582573.3167,117074865515.279,146520136085.39,162773603929.706,207520150283.04,244056732297.388,233821670544.258,287018184637.529,335415156702.186,370328075210.144,378415326790.081,..
GDP（现价美元）,NY.GDP.MKTP.CD,科摩罗,COM,123505661.348515,114271876.277722,107089562.695541,111519674.004581,107489831.795505,114490708.868824,162487778.450173,196433673.798862,207476558.379624,198733188.223655,250030778.38846,246823412.937961,266191082.845245,263568133.064641,185761813.213562,231896233.742985,230495756.548375,212099640.768249,215394048.572942,222580461.640908,201899883.626713,220093828.34815,246737670.812348,317562300.765468,368143110.95941,380372884.760887,406111892.704545,462453621.984987,517477659.539394,514788085.204949,516962949.496508,566024675.855027,550476499.209079,598925862.953067,..
GDP（现价美元）,NY.GDP.MKTP.CD,刚果（金）,ZAR,14394927492.9647,12537821039.8252,13651667370.5466,11006712649.2175,7857729192.85629,7195042615.84176,8095367168.16178,7661625472.51189,8861299976.68858,9021862775.25443,9349764580.35198,9087965281.52807,8206227134.00857,10707792340.0276,5820382248.28202,5643439376.10491,5771454939.62404,6090840548.18784,6215591269.89747,4711259427.27273,19088046305.7971,7438044091.33333,8728038480.28516,8937556125.21679,10297481446.2161,11964484457.5233,14296505933.1906,16364027646.7724,19206015304.7822,18262675199.101,21561941369.3628,25835398967.342,29306222815.6328,32690896872.7644,..
GDP（现价美元）,NY.GDP.MKTP.CD,刚果（布）,COG,1705796849.54655,1993512325.92286,2160640566.5396,2097274289.61512,2193581366.40722,2160872541.41887,1849268214.68184,2297753649.2798,2212536313.33492,2389593021.94866,2798746050.58236,2724853507.64996,2933222705.7974,1918970177.74925,1769365438.88526,2116003868.17373,2540697537.70424,2322719101.28455,1949481380.64925,2353909441.70059,3219910666.0298,2794259756.13093,3019993723.12586,3495868724.65945,4648628839.49057,6087002681.74095,7731261168.83097,8394688589.05419,11859015180.9402,9593536719.07311,12007880067.4395,14425606793.3651,13677929161.7142,14085852120.4761,..
GDP（现价美元）,NY.GDP.MKTP.CD,哥斯达黎加,CRI,4831447173.21361,2623807083.30709,2606621244.69654,3976453954.94436,4593908761.79189,4796628461.62238,5477895475.74339,5841132961.39946,6063759371.10467,6866402028.35824,7403457319.25185,7162546761.41469,8573611050.18873,9638291586.86293,10557530654.1743,11722357067.305,11843228539.7911,12828975924.3336,14101753567.4015,15796567138.0566,15946443103.2804,16403602943.4123,16844378578.178,17517536016.1874,18596365926.8535,19964893807.3935,22526464409.0829,26321999607.4464,29831167681.3826,29382692643.1392,36298327669.8974,41237296806.8532,45374788701.1671,49621089476.1317,..
GDP（现价美元）,NY.GDP.MKTP.CD,科特迪瓦,CIV,10175617589.1232,8432589956.34896,7567110855.85391,6838184772.07869,6841639250.21886,6977650648.47401,9158302111.36131,10087654451.3411,10255169812.0186,9757410629.74456,10795850584.5874,10492628587.8592,11152971284.4479,11045760268.6156,8313557515.30312,11000146268.6884,12139234220.4139,11722213506.6176,12782570245.73,12556457526.9353,10417060604.9044,10545285036.7953,11486664265.3548,13737482343.4215,15481092596.5472,17084927539.8488,17800887469.3146,20343636058.733,24224905503.6554,24277494337.4004,24884503950.6814,25381617035.7012,27098590232.3209,31062026533.1508,..
GDP（现价美元）,NY.GDP.MKTP.CD,克罗地亚,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22387561845.2244,23678012697.3612,23822087053.2091,25432144406.2043,23386945596.6928,21774273832.1031,23289671102.3197,26878499206.0165,34658113497.39,41574530815.5047,45416358501.9835,50436294494.5014,60065225493.8502,70461454280.1556,62636688809.4021,59643818181.8182,62241414803.0317,56479515971.9018,57868674297.5337,..
GDP（现价美元）,NY.GDP.MKTP.CD,古巴,CUB,19912889808.3333,20150254124.0964,20953510265.8824,22205716020.35,24039383641.4343,22921491786.9543,24226283927.4787,25213614325.1389,27458999535.6201,27025200369.1125,28645436550.5319,24317883624.0548,22085858204.0541,22367254851.3514,28448326795.9459,30428638304.4183,25017300000,25366200000,25736600000,28365300000,30565200000,31683300000,33590400000,35901500000,38202800000,42644200000,52742100000,58603500000,60806200000,62078610000,64328220000,68233900000,..,..,..
GDP（现价美元）,NY.GDP.MKTP.CD,库拉索,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP（现价美元）,NY.GDP.MKTP.CD,塞浦路斯,CYP,2154311327.61791,2087496321.68131,2159242370.64266,2160364085.74805,2278248930.25623,2430411867.33042,3090734455.16825,3704813856.98831,4278792561.50314,4563482552.74272,5591130222.43931,5770197317.23346,6912150472.55033,6590291095.49423,7425703907.18095,9250142747.79301,9346693021.63312,8905554119.33888,9553478738.04774,9776223013.13322,9314937556.47908,9679304970.56184,10557366161.9634,13319544758.4518,15816972050.6976,16997801392.3755,18435765910.0111,21841815680.8803,25321517504.0281,23542650736.3156,23132450331.1258,24851264943.0081,22766912960,21911444503.4519,..
GDP（现价美元）,NY.GDP.MKTP.CD,捷克共和国,CZE,..,..,..,..,..,..,..,..,..,..,40315847383.7197,29557058893.2806,34451992668.1687,40452245948.5479,47364869446.8406,59537113790.5049,66775128782.9017,61621397381.0607,66372663111.1019,64719367646.1017,61474265134.5364,67375682473.4678,81696693249.3007,99300329682.0164,118976254632.827,135990121361.165,155213120558.221,188818465531.118,235205271893,205729790694.015,207016402026.364,227307241312.732,206751372749.33,208796024645.834,..
GDP（现价美元）,NY.GDP.MKTP.CD,丹麦,DNK,70867465285.0476,61376989330.9375,59916301293.7449,60188398261.345,58673426983.7591,62220601827.0356,87800282647.386,109150052132.216,115111916809.032,111886844190.309,138094873105.387,138964910325.96,152690732178.062,142962900445.719,156144903578.279,185006961302.299,187632400365.599,173537588008.176,176992000955.11,177965224620.854,164158800460.219,164791416350.267,178635160297.415,218095997085.477,251244521002.961,264559081260.182,282962119265.137,319500290932.593,352589421253.574,319764341586.559,319812413596.903,341497953096.868,322276544469.312,335877548363.831,..
